id,time,value
1,2023:07:10 04:54:39,135.0
2,2023:07:10 04:54:39,32.9
3,2023:07:10 04:54:39,366.3
4,2023:07:10 04:54:39,538.9
5,2023:07:10 04:54:39,100.1
6,2023:07:10 04:54:39,58.8
7,2023:07:10 04:54:39,99.3
8,2023:07:10 04:54:39,537.2
9,2023:07:10 04:54:39,90.8
10,2023:07:10 04:54:39,21.4
1,2023:07:10 05:09:39,99.3
2,2023:07:10 05:09:39,103.3
3,2023:07:10 05:09:39,59.4
4,2023:07:10 05:09:39,71.5
5,2023:07:10 05:09:39,145.4
6,2023:07:10 05:09:39,275.1
7,2023:07:10 05:09:39,153.8
8,2023:07:10 05:09:39,138.6
9,2023:07:10 05:09:39,149.0
10,2023:07:10 05:09:39,189.4
1,2023:07:10 05:24:39,102.6
2,2023:07:10 05:24:39,117.1
3,2023:07:10 05:24:39,169.3
4,2023:07:10 05:24:39,311.0
5,2023:07:10 05:24:39,141.9
6,2023:07:10 05:24:39,112.9
7,2023:07:10 05:24:39,133.9
8,2023:07:10 05:24:39,88.6
9,2023:07:10 05:24:39,56.4
10,2023:07:10 05:24:39,75.0
1,2023:07:10 05:39:39,130.9
2,2023:07:10 05:39:39,55.0
3,2023:07:10 05:39:39,118.6
4,2023:07:10 05:39:39,89.3
5,2023:07:10 05:39:39,23.7
6,2023:07:10 05:39:39,101.4
7,2023:07:10 05:39:39,15.0
8,2023:07:10 05:39:39,87.9
9,2023:07:10 05:39:39,134.2
10,2023:07:10 05:39:39,131.3
1,2023:07:10 05:54:39,454.1
2,2023:07:10 05:54:39,47.6
3,2023:07:10 05:54:39,32.5
4,2023:07:10 05:54:39,34.0
5,2023:07:10 05:54:39,143.4
6,2023:07:10 05:54:39,53.8
7,2023:07:10 05:54:39,309.2
8,2023:07:10 05:54:39,139.2
9,2023:07:10 05:54:39,98.8
10,2023:07:10 05:54:39,148.7
1,2023:07:10 06:09:39,97.5
2,2023:07:10 06:09:39,69.2
3,2023:07:10 06:09:39,9.9
4,2023:07:10 06:09:39,169.6
5,2023:07:10 06:09:39,90.9
6,2023:07:10 06:09:39,147.7
7,2023:07:10 06:09:39,241.5
8,2023:07:10 06:09:39,85.5
9,2023:07:10 06:09:39,122.0
10,2023:07:10 06:09:39,116.5
1,2023:07:10 06:24:39,116.1
2,2023:07:10 06:24:39,136.5
3,2023:07:10 06:24:39,518.9
4,2023:07:10 06:24:39,516.4
5,2023:07:10 06:24:39,24.7
6,2023:07:10 06:24:39,80.3
7,2023:07:10 06:24:39,107.6
8,2023:07:10 06:24:39,99.6
9,2023:07:10 06:24:39,316.9
10,2023:07:10 06:24:39,135.4
1,2023:07:10 06:39:39,164.1
2,2023:07:10 06:39:39,104.5
3,2023:07:10 06:39:39,81.9
4,2023:07:10 06:39:39,83.7
5,2023:07:10 06:39:39,125.7
6,2023:07:10 06:39:39,106.5
7,2023:07:10 06:39:39,111.1
8,2023:07:10 06:39:39,136.6
9,2023:07:10 06:39:39,104.5
10,2023:07:10 06:39:39,20.1
1,2023:07:10 06:54:39,108.0
2,2023:07:10 06:54:39,126.8
3,2023:07:10 06:54:39,28.5
4,2023:07:10 06:54:39,34.8
5,2023:07:10 06:54:39,154.2
6,2023:07:10 06:54:39,133.7
7,2023:07:10 06:54:39,110.9
8,2023:07:10 06:54:39,103.5
9,2023:07:10 06:54:39,59.0
10,2023:07:10 06:54:39,141.8
1,2023:07:10 07:09:39,123.5
2,2023:07:10 07:09:39,20.3
3,2023:07:10 07:09:39,148.1
4,2023:07:10 07:09:39,127.4
5,2023:07:10 07:09:39,118.8
6,2023:07:10 07:09:39,230.9
7,2023:07:10 07:09:39,285.1
8,2023:07:10 07:09:39,15.3
9,2023:07:10 07:09:39,122.3
10,2023:07:10 07:09:39,141.0
1,2023:07:10 07:24:39,215.9
2,2023:07:10 07:24:39,22.1
3,2023:07:10 07:24:39,144.2
4,2023:07:10 07:24:39,62.5
5,2023:07:10 07:24:39,72.8
6,2023:07:10 07:24:39,148.1
7,2023:07:10 07:24:39,127.2
8,2023:07:10 07:24:39,128.1
9,2023:07:10 07:24:39,18.1
10,2023:07:10 07:24:39,99.3
1,2023:07:10 07:39:39,269.0
2,2023:07:10 07:39:39,121.1
3,2023:07:10 07:39:39,268.9
4,2023:07:10 07:39:39,148.5
5,2023:07:10 07:39:39,69.0
6,2023:07:10 07:39:39,34.7
7,2023:07:10 07:39:39,108.5
8,2023:07:10 07:39:39,129.5
9,2023:07:10 07:39:39,123.9
10,2023:07:10 07:39:39,150.5
1,2023:07:10 07:54:39,329.6
2,2023:07:10 07:54:39,120.0
3,2023:07:10 07:54:39,95.1
4,2023:07:10 07:54:39,175.6
5,2023:07:10 07:54:39,58.0
6,2023:07:10 07:54:39,81.3
7,2023:07:10 07:54:39,89.7
8,2023:07:10 07:54:39,105.6
9,2023:07:10 07:54:39,206.9
10,2023:07:10 07:54:39,128.1
1,2023:07:10 08:09:39,48.8
2,2023:07:10 08:09:39,140.9
3,2023:07:10 08:09:39,20.2
4,2023:07:10 08:09:39,13.8
5,2023:07:10 08:09:39,32.2
6,2023:07:10 08:09:39,285.3
7,2023:07:10 08:09:39,103.5
8,2023:07:10 08:09:39,58.8
9,2023:07:10 08:09:39,33.4
10,2023:07:10 08:09:39,71.7
1,2023:07:10 08:24:39,117.3
2,2023:07:10 08:24:39,136.3
3,2023:07:10 08:24:39,105.6
4,2023:07:10 08:24:39,102.8
5,2023:07:10 08:24:39,385.2
6,2023:07:10 08:24:39,227.0
7,2023:07:10 08:24:39,347.5
8,2023:07:10 08:24:39,53.4
9,2023:07:10 08:24:39,74.1
10,2023:07:10 08:24:39,78.7
1,2023:07:10 08:39:39,127.1
2,2023:07:10 08:39:39,297.1
3,2023:07:10 08:39:39,134.1
4,2023:07:10 08:39:39,90.2
5,2023:07:10 08:39:39,93.4
6,2023:07:10 08:39:39,94.0
7,2023:07:10 08:39:39,12.1
8,2023:07:10 08:39:39,113.1
9,2023:07:10 08:39:39,60.3
10,2023:07:10 08:39:39,144.5
1,2023:07:10 08:54:39,148.6
2,2023:07:10 08:54:39,126.4
3,2023:07:10 08:54:39,84.2
4,2023:07:10 08:54:39,113.6
5,2023:07:10 08:54:39,122.1
6,2023:07:10 08:54:39,126.4
7,2023:07:10 08:54:39,150.3
8,2023:07:10 08:54:39,151.1
9,2023:07:10 08:54:39,111.4
10,2023:07:10 08:54:39,68.1
1,2023:07:10 09:09:39,55.9
2,2023:07:10 09:09:39,281.8
3,2023:07:10 09:09:39,118.3
4,2023:07:10 09:09:39,77.9
5,2023:07:10 09:09:39,269.8
6,2023:07:10 09:09:39,332.0
7,2023:07:10 09:09:39,133.9
8,2023:07:10 09:09:39,12.4
9,2023:07:10 09:09:39,173.6
10,2023:07:10 09:09:39,71.6
1,2023:07:10 09:24:39,57.8
2,2023:07:10 09:24:39,122.1
3,2023:07:10 09:24:39,116.2
4,2023:07:10 09:24:39,28.5
5,2023:07:10 09:24:39,143.2
6,2023:07:10 09:24:39,121.4
7,2023:07:10 09:24:39,66.1
8,2023:07:10 09:24:39,111.1
9,2023:07:10 09:24:39,83.8
10,2023:07:10 09:24:39,113.3
1,2023:07:10 09:39:39,35.3
2,2023:07:10 09:39:39,145.3
3,2023:07:10 09:39:39,75.4
4,2023:07:10 09:39:39,122.6
5,2023:07:10 09:39:39,15.4
6,2023:07:10 09:39:39,189.7
7,2023:07:10 09:39:39,44.6
8,2023:07:10 09:39:39,108.4
9,2023:07:10 09:39:39,63.7
10,2023:07:10 09:39:39,116.9
1,2023:07:10 09:54:39,81.7
2,2023:07:10 09:54:39,32.9
3,2023:07:10 09:54:39,232.1
4,2023:07:10 09:54:39,7.5
5,2023:07:10 09:54:39,142.2
6,2023:07:10 09:54:39,66.9
7,2023:07:10 09:54:39,118.0
8,2023:07:10 09:54:39,72.6
9,2023:07:10 09:54:39,135.0
10,2023:07:10 09:54:39,242.5
1,2023:07:10 10:09:39,30.5
2,2023:07:10 10:09:39,129.1
3,2023:07:10 10:09:39,53.3
4,2023:07:10 10:09:39,72.4
5,2023:07:10 10:09:39,93.3
6,2023:07:10 10:09:39,201.4
7,2023:07:10 10:09:39,121.8
8,2023:07:10 10:09:39,15.0
9,2023:07:10 10:09:39,119.7
10,2023:07:10 10:09:39,128.1
1,2023:07:10 10:24:39,7.2
2,2023:07:10 10:24:39,314.8
3,2023:07:10 10:24:39,117.6
4,2023:07:10 10:24:39,119.8
5,2023:07:10 10:24:39,126.2
6,2023:07:10 10:24:39,105.9
7,2023:07:10 10:24:39,97.2
8,2023:07:10 10:24:39,389.5
9,2023:07:10 10:24:39,26.1
10,2023:07:10 10:24:39,70.8
1,2023:07:10 10:39:39,142.4
2,2023:07:10 10:39:39,21.6
3,2023:07:10 10:39:39,105.5
4,2023:07:10 10:39:39,112.8
5,2023:07:10 10:39:39,121.1
6,2023:07:10 10:39:39,20.3
7,2023:07:10 10:39:39,217.0
8,2023:07:10 10:39:39,538.2
9,2023:07:10 10:39:39,24.2
10,2023:07:10 10:39:39,327.5
1,2023:07:10 10:54:39,142.2
2,2023:07:10 10:54:39,48.3
3,2023:07:10 10:54:39,143.1
4,2023:07:10 10:54:39,104.9
5,2023:07:10 10:54:39,98.0
6,2023:07:10 10:54:39,145.0
7,2023:07:10 10:54:39,145.9
8,2023:07:10 10:54:39,123.2
9,2023:07:10 10:54:39,125.6
10,2023:07:10 10:54:39,87.9
1,2023:07:10 11:09:39,322.8
2,2023:07:10 11:09:39,138.5
3,2023:07:10 11:09:39,18.6
4,2023:07:10 11:09:39,292.0
5,2023:07:10 11:09:39,152.6
6,2023:07:10 11:09:39,189.3
7,2023:07:10 11:09:39,65.7
8,2023:07:10 11:09:39,31.8
9,2023:07:10 11:09:39,39.0
10,2023:07:10 11:09:39,67.1
1,2023:07:10 11:24:39,135.4
2,2023:07:10 11:24:39,75.8
3,2023:07:10 11:24:39,24.7
4,2023:07:10 11:24:39,34.7
5,2023:07:10 11:24:39,63.2
6,2023:07:10 11:24:39,63.1
7,2023:07:10 11:24:39,96.3
8,2023:07:10 11:24:39,110.4
9,2023:07:10 11:24:39,22.8
10,2023:07:10 11:24:39,30.7
1,2023:07:10 11:39:39,130.6
2,2023:07:10 11:39:39,57.6
3,2023:07:10 11:39:39,114.0
4,2023:07:10 11:39:39,169.6
5,2023:07:10 11:39:39,132.5
6,2023:07:10 11:39:39,62.9
7,2023:07:10 11:39:39,141.3
8,2023:07:10 11:39:39,12.0
9,2023:07:10 11:39:39,428.8
10,2023:07:10 11:39:39,143.9
1,2023:07:10 11:54:39,452.2
2,2023:07:10 11:54:39,65.3
3,2023:07:10 11:54:39,107.8
4,2023:07:10 11:54:39,74.7
5,2023:07:10 11:54:39,56.0
6,2023:07:10 11:54:39,90.9
7,2023:07:10 11:54:39,139.8
8,2023:07:10 11:54:39,124.1
9,2023:07:10 11:54:39,62.1
10,2023:07:10 11:54:39,26.6
1,2023:07:10 12:09:39,126.0
2,2023:07:10 12:09:39,65.4
3,2023:07:10 12:09:39,62.3
4,2023:07:10 12:09:39,13.4
5,2023:07:10 12:09:39,137.4
6,2023:07:10 12:09:39,78.2
7,2023:07:10 12:09:39,101.5
8,2023:07:10 12:09:39,51.0
9,2023:07:10 12:09:39,10.6
10,2023:07:10 12:09:39,93.1
1,2023:07:10 12:24:39,245.2
2,2023:07:10 12:24:39,20.0
3,2023:07:10 12:24:39,78.8
4,2023:07:10 12:24:39,20.3
5,2023:07:10 12:24:39,29.3
6,2023:07:10 12:24:39,186.2
7,2023:07:10 12:24:39,257.1
8,2023:07:10 12:24:39,63.3
9,2023:07:10 12:24:39,245.2
10,2023:07:10 12:24:39,136.6
1,2023:07:10 12:39:39,440.5
2,2023:07:10 12:39:39,72.3
3,2023:07:10 12:39:39,13.1
4,2023:07:10 12:39:39,90.3
5,2023:07:10 12:39:39,59.0
6,2023:07:10 12:39:39,132.1
7,2023:07:10 12:39:39,295.1
8,2023:07:10 12:39:39,31.7
9,2023:07:10 12:39:39,27.7
10,2023:07:10 12:39:39,20.7
1,2023:07:10 12:54:39,303.6
2,2023:07:10 12:54:39,201.1
3,2023:07:10 12:54:39,137.3
4,2023:07:10 12:54:39,109.2
5,2023:07:10 12:54:39,69.9
6,2023:07:10 12:54:39,90.3
7,2023:07:10 12:54:39,319.8
8,2023:07:10 12:54:39,102.5
9,2023:07:10 12:54:39,535.4
10,2023:07:10 12:54:39,48.2
1,2023:07:10 13:09:39,34.8
2,2023:07:10 13:09:39,134.8
3,2023:07:10 13:09:39,127.5
4,2023:07:10 13:09:39,410.5
5,2023:07:10 13:09:39,31.2
6,2023:07:10 13:09:39,242.1
7,2023:07:10 13:09:39,27.5
8,2023:07:10 13:09:39,119.9
9,2023:07:10 13:09:39,90.8
10,2023:07:10 13:09:39,7.8
1,2023:07:10 13:24:39,192.3
2,2023:07:10 13:24:39,97.2
3,2023:07:10 13:24:39,124.2
4,2023:07:10 13:24:39,73.5
5,2023:07:10 13:24:39,126.7
6,2023:07:10 13:24:39,207.0
7,2023:07:10 13:24:39,137.1
8,2023:07:10 13:24:39,59.4
9,2023:07:10 13:24:39,24.4
10,2023:07:10 13:24:39,100.4
1,2023:07:10 13:39:39,71.5
2,2023:07:10 13:39:39,64.0
3,2023:07:10 13:39:39,153.7
4,2023:07:10 13:39:39,314.7
5,2023:07:10 13:39:39,134.0
6,2023:07:10 13:39:39,67.8
7,2023:07:10 13:39:39,169.3
8,2023:07:10 13:39:39,272.2
9,2023:07:10 13:39:39,142.2
10,2023:07:10 13:39:39,16.9
1,2023:07:10 13:54:39,123.0
2,2023:07:10 13:54:39,85.8
3,2023:07:10 13:54:39,100.1
4,2023:07:10 13:54:39,136.1
5,2023:07:10 13:54:39,132.5
6,2023:07:10 13:54:39,95.9
7,2023:07:10 13:54:39,127.1
8,2023:07:10 13:54:39,301.0
9,2023:07:10 13:54:39,84.7
10,2023:07:10 13:54:39,347.2
1,2023:07:10 14:09:39,25.5
2,2023:07:10 14:09:39,146.4
3,2023:07:10 14:09:39,268.5
4,2023:07:10 14:09:39,108.3
5,2023:07:10 14:09:39,150.4
6,2023:07:10 14:09:39,65.6
7,2023:07:10 14:09:39,118.2
8,2023:07:10 14:09:39,66.1
9,2023:07:10 14:09:39,12.3
10,2023:07:10 14:09:39,277.1
1,2023:07:10 14:24:39,131.6
2,2023:07:10 14:24:39,147.1
3,2023:07:10 14:24:39,87.7
4,2023:07:10 14:24:39,98.4
5,2023:07:10 14:24:39,8.5
6,2023:07:10 14:24:39,72.4
7,2023:07:10 14:24:39,110.9
8,2023:07:10 14:24:39,141.6
9,2023:07:10 14:24:39,63.3
10,2023:07:10 14:24:39,81.3
1,2023:07:10 14:39:39,148.5
2,2023:07:10 14:39:39,79.1
3,2023:07:10 14:39:39,211.1
4,2023:07:10 14:39:39,142.5
5,2023:07:10 14:39:39,134.9
6,2023:07:10 14:39:39,88.7
7,2023:07:10 14:39:39,89.9
8,2023:07:10 14:39:39,141.5
9,2023:07:10 14:39:39,247.0
10,2023:07:10 14:39:39,122.1
1,2023:07:10 14:54:39,307.3
2,2023:07:10 14:54:39,111.9
3,2023:07:10 14:54:39,144.0
4,2023:07:10 14:54:39,132.5
5,2023:07:10 14:54:39,152.7
6,2023:07:10 14:54:39,121.6
7,2023:07:10 14:54:39,74.0
8,2023:07:10 14:54:39,135.0
9,2023:07:10 14:54:39,125.8
10,2023:07:10 14:54:39,237.9
1,2023:07:10 15:09:39,60.3
2,2023:07:10 15:09:39,296.4
3,2023:07:10 15:09:39,67.7
4,2023:07:10 15:09:39,406.4
5,2023:07:10 15:09:39,62.6
6,2023:07:10 15:09:39,405.4
7,2023:07:10 15:09:39,306.0
8,2023:07:10 15:09:39,87.1
9,2023:07:10 15:09:39,112.8
10,2023:07:10 15:09:39,112.9
1,2023:07:10 15:24:39,118.2
2,2023:07:10 15:24:39,269.9
3,2023:07:10 15:24:39,115.0
4,2023:07:10 15:24:39,169.6
5,2023:07:10 15:24:39,330.1
6,2023:07:10 15:24:39,69.8
7,2023:07:10 15:24:39,109.7
8,2023:07:10 15:24:39,120.5
9,2023:07:10 15:24:39,286.9
10,2023:07:10 15:24:39,117.2
1,2023:07:10 15:39:39,124.5
2,2023:07:10 15:39:39,237.4
3,2023:07:10 15:39:39,185.0
4,2023:07:10 15:39:39,134.0
5,2023:07:10 15:39:39,133.4
6,2023:07:10 15:39:39,20.0
7,2023:07:10 15:39:39,69.1
8,2023:07:10 15:39:39,144.7
9,2023:07:10 15:39:39,59.6
10,2023:07:10 15:39:39,23.9
1,2023:07:10 15:54:39,64.2
2,2023:07:10 15:54:39,130.7
3,2023:07:10 15:54:39,57.8
4,2023:07:10 15:54:39,114.8
5,2023:07:10 15:54:39,62.9
6,2023:07:10 15:54:39,325.0
7,2023:07:10 15:54:39,138.4
8,2023:07:10 15:54:39,65.7
9,2023:07:10 15:54:39,130.6
10,2023:07:10 15:54:39,122.0
1,2023:07:10 16:09:39,136.5
2,2023:07:10 16:09:39,131.6
3,2023:07:10 16:09:39,85.3
4,2023:07:10 16:09:39,85.4
5,2023:07:10 16:09:39,34.7
6,2023:07:10 16:09:39,112.6
7,2023:07:10 16:09:39,140.5
8,2023:07:10 16:09:39,142.2
9,2023:07:10 16:09:39,139.1
10,2023:07:10 16:09:39,64.4
1,2023:07:10 16:24:39,112.0
2,2023:07:10 16:24:39,26.4
3,2023:07:10 16:24:39,35.2
4,2023:07:10 16:24:39,89.1
5,2023:07:10 16:24:39,264.1
6,2023:07:10 16:24:39,107.5
7,2023:07:10 16:24:39,73.5
8,2023:07:10 16:24:39,138.5
9,2023:07:10 16:24:39,91.0
10,2023:07:10 16:24:39,18.4
1,2023:07:10 16:39:39,154.3
2,2023:07:10 16:39:39,128.2
3,2023:07:10 16:39:39,15.1
4,2023:07:10 16:39:39,98.5
5,2023:07:10 16:39:39,50.7
6,2023:07:10 16:39:39,546.0
7,2023:07:10 16:39:39,289.7
8,2023:07:10 16:39:39,78.4
9,2023:07:10 16:39:39,61.2
10,2023:07:10 16:39:39,24.8
1,2023:07:10 16:54:39,46.8
2,2023:07:10 16:54:39,350.0
3,2023:07:10 16:54:39,122.5
4,2023:07:10 16:54:39,21.0
5,2023:07:10 16:54:39,313.0
6,2023:07:10 16:54:39,16.2
7,2023:07:10 16:54:39,89.0
8,2023:07:10 16:54:39,101.5
9,2023:07:10 16:54:39,85.3
10,2023:07:10 16:54:39,321.0
1,2023:07:10 17:09:39,120.3
2,2023:07:10 17:09:39,87.5
3,2023:07:10 17:09:39,67.0
4,2023:07:10 17:09:39,91.4
5,2023:07:10 17:09:39,129.9
6,2023:07:10 17:09:39,157.0
7,2023:07:10 17:09:39,85.3
8,2023:07:10 17:09:39,330.0
9,2023:07:10 17:09:39,77.8
10,2023:07:10 17:09:39,251.1
1,2023:07:10 17:24:39,60.4
2,2023:07:10 17:24:39,85.8
3,2023:07:10 17:24:39,145.9
4,2023:07:10 17:24:39,13.7
5,2023:07:10 17:24:39,117.9
6,2023:07:10 17:24:39,89.9
7,2023:07:10 17:24:39,134.9
8,2023:07:10 17:24:39,69.6
9,2023:07:10 17:24:39,125.6
10,2023:07:10 17:24:39,14.4
1,2023:07:10 17:39:39,103.5
2,2023:07:10 17:39:39,104.3
3,2023:07:10 17:39:39,75.4
4,2023:07:10 17:39:39,63.0
5,2023:07:10 17:39:39,85.5
6,2023:07:10 17:39:39,26.4
7,2023:07:10 17:39:39,80.2
8,2023:07:10 17:39:39,64.9
9,2023:07:10 17:39:39,101.5
10,2023:07:10 17:39:39,315.1
1,2023:07:10 17:54:39,32.8
2,2023:07:10 17:54:39,119.9
3,2023:07:10 17:54:39,75.5
4,2023:07:10 17:54:39,230.4
5,2023:07:10 17:54:39,265.2
6,2023:07:10 17:54:39,95.5
7,2023:07:10 17:54:39,196.1
8,2023:07:10 17:54:39,68.1
9,2023:07:10 17:54:39,179.5
10,2023:07:10 17:54:39,113.9
1,2023:07:10 18:09:39,86.8
2,2023:07:10 18:09:39,17.4
3,2023:07:10 18:09:39,97.0
4,2023:07:10 18:09:39,45.0
5,2023:07:10 18:09:39,367.7
6,2023:07:10 18:09:39,219.9
7,2023:07:10 18:09:39,88.8
8,2023:07:10 18:09:39,335.9
9,2023:07:10 18:09:39,58.3
10,2023:07:10 18:09:39,31.2
1,2023:07:10 18:24:39,133.6
2,2023:07:10 18:24:39,99.8
3,2023:07:10 18:24:39,95.2
4,2023:07:10 18:24:39,24.3
5,2023:07:10 18:24:39,62.9
6,2023:07:10 18:24:39,30.6
7,2023:07:10 18:24:39,334.5
8,2023:07:10 18:24:39,63.7
9,2023:07:10 18:24:39,378.3
10,2023:07:10 18:24:39,241.7
1,2023:07:10 18:39:39,33.0
2,2023:07:10 18:39:39,62.9
3,2023:07:10 18:39:39,136.7
4,2023:07:10 18:39:39,203.0
5,2023:07:10 18:39:39,148.3
6,2023:07:10 18:39:39,91.7
7,2023:07:10 18:39:39,289.1
8,2023:07:10 18:39:39,117.6
9,2023:07:10 18:39:39,235.9
10,2023:07:10 18:39:39,119.2
1,2023:07:10 18:54:39,135.5
2,2023:07:10 18:54:39,144.8
3,2023:07:10 18:54:39,78.9
4,2023:07:10 18:54:39,99.8
5,2023:07:10 18:54:39,146.4
6,2023:07:10 18:54:39,147.5
7,2023:07:10 18:54:39,145.4
8,2023:07:10 18:54:39,113.5
9,2023:07:10 18:54:39,127.8
10,2023:07:10 18:54:39,140.9
1,2023:07:10 19:09:39,30.0
2,2023:07:10 19:09:39,21.0
3,2023:07:10 19:09:39,106.0
4,2023:07:10 19:09:39,95.3
5,2023:07:10 19:09:39,93.7
6,2023:07:10 19:09:39,96.8
7,2023:07:10 19:09:39,31.1
8,2023:07:10 19:09:39,122.6
9,2023:07:10 19:09:39,59.6
10,2023:07:10 19:09:39,540.4
1,2023:07:10 19:24:39,144.0
2,2023:07:10 19:24:39,145.5
3,2023:07:10 19:24:39,77.2
4,2023:07:10 19:24:39,137.6
5,2023:07:10 19:24:39,70.7
6,2023:07:10 19:24:39,196.9
7,2023:07:10 19:24:39,143.7
8,2023:07:10 19:24:39,116.3
9,2023:07:10 19:24:39,124.1
10,2023:07:10 19:24:39,84.3
1,2023:07:10 19:39:39,119.8
2,2023:07:10 19:39:39,141.3
3,2023:07:10 19:39:39,64.8
4,2023:07:10 19:39:39,120.2
5,2023:07:10 19:39:39,133.6
6,2023:07:10 19:39:39,72.2
7,2023:07:10 19:39:39,322.9
8,2023:07:10 19:39:39,118.4
9,2023:07:10 19:39:39,141.7
10,2023:07:10 19:39:39,143.8
1,2023:07:10 19:54:39,68.4
2,2023:07:10 19:54:39,57.1
3,2023:07:10 19:54:39,101.3
4,2023:07:10 19:54:39,20.1
5,2023:07:10 19:54:39,68.8
6,2023:07:10 19:54:39,89.6
7,2023:07:10 19:54:39,76.6
8,2023:07:10 19:54:39,129.1
9,2023:07:10 19:54:39,67.8
10,2023:07:10 19:54:39,132.7
1,2023:07:10 20:09:39,77.4
2,2023:07:10 20:09:39,259.6
3,2023:07:10 20:09:39,25.4
4,2023:07:10 20:09:39,386.6
5,2023:07:10 20:09:39,144.9
6,2023:07:10 20:09:39,51.2
7,2023:07:10 20:09:39,121.0
8,2023:07:10 20:09:39,34.9
9,2023:07:10 20:09:39,102.1
10,2023:07:10 20:09:39,70.7
1,2023:07:10 20:24:39,336.9
2,2023:07:10 20:24:39,84.1
3,2023:07:10 20:24:39,32.9
4,2023:07:10 20:24:39,80.9
5,2023:07:10 20:24:39,297.5
6,2023:07:10 20:24:39,6.2
7,2023:07:10 20:24:39,67.3
8,2023:07:10 20:24:39,145.4
9,2023:07:10 20:24:39,59.2
10,2023:07:10 20:24:39,103.7
1,2023:07:10 20:39:39,269.6
2,2023:07:10 20:39:39,18.2
3,2023:07:10 20:39:39,191.9
4,2023:07:10 20:39:39,26.8
5,2023:07:10 20:39:39,77.3
6,2023:07:10 20:39:39,317.0
7,2023:07:10 20:39:39,108.8
8,2023:07:10 20:39:39,135.1
9,2023:07:10 20:39:39,165.6
10,2023:07:10 20:39:39,120.8
1,2023:07:10 20:54:39,13.5
2,2023:07:10 20:54:39,60.2
3,2023:07:10 20:54:39,256.6
4,2023:07:10 20:54:39,108.9
5,2023:07:10 20:54:39,101.0
6,2023:07:10 20:54:39,126.8
7,2023:07:10 20:54:39,121.4
8,2023:07:10 20:54:39,134.2
9,2023:07:10 20:54:39,123.3
10,2023:07:10 20:54:39,267.7
1,2023:07:10 21:09:39,67.3
2,2023:07:10 21:09:39,51.7
3,2023:07:10 21:09:39,135.9
4,2023:07:10 21:09:39,103.1
5,2023:07:10 21:09:39,88.0
6,2023:07:10 21:09:39,95.3
7,2023:07:10 21:09:39,127.6
8,2023:07:10 21:09:39,74.6
9,2023:07:10 21:09:39,33.5
10,2023:07:10 21:09:39,89.4
1,2023:07:10 21:24:39,167.5
2,2023:07:10 21:24:39,84.0
3,2023:07:10 21:24:39,488.1
4,2023:07:10 21:24:39,59.2
5,2023:07:10 21:24:39,117.6
6,2023:07:10 21:24:39,322.1
7,2023:07:10 21:24:39,15.6
8,2023:07:10 21:24:39,131.8
9,2023:07:10 21:24:39,305.6
10,2023:07:10 21:24:39,162.0
1,2023:07:10 21:39:39,363.9
2,2023:07:10 21:39:39,116.8
3,2023:07:10 21:39:39,55.7
4,2023:07:10 21:39:39,139.9
5,2023:07:10 21:39:39,59.2
6,2023:07:10 21:39:39,119.8
7,2023:07:10 21:39:39,150.3
8,2023:07:10 21:39:39,107.0
9,2023:07:10 21:39:39,150.2
10,2023:07:10 21:39:39,140.7
1,2023:07:10 21:54:39,78.5
2,2023:07:10 21:54:39,66.6
3,2023:07:10 21:54:39,34.1
4,2023:07:10 21:54:39,14.5
5,2023:07:10 21:54:39,95.0
6,2023:07:10 21:54:39,97.4
7,2023:07:10 21:54:39,133.6
8,2023:07:10 21:54:39,114.2
9,2023:07:10 21:54:39,79.8
10,2023:07:10 21:54:39,294.3
1,2023:07:10 22:09:39,143.6
2,2023:07:10 22:09:39,139.4
3,2023:07:10 22:09:39,84.4
4,2023:07:10 22:09:39,109.0
5,2023:07:10 22:09:39,59.4
6,2023:07:10 22:09:39,68.9
7,2023:07:10 22:09:39,107.0
8,2023:07:10 22:09:39,209.6
9,2023:07:10 22:09:39,295.6
10,2023:07:10 22:09:39,150.0
1,2023:07:10 22:24:39,60.5
2,2023:07:10 22:24:39,19.7
3,2023:07:10 22:24:39,132.7
4,2023:07:10 22:24:39,106.6
5,2023:07:10 22:24:39,149.4
6,2023:07:10 22:24:39,91.8
7,2023:07:10 22:24:39,30.7
8,2023:07:10 22:24:39,78.0
9,2023:07:10 22:24:39,296.6
10,2023:07:10 22:24:39,102.2
1,2023:07:10 22:39:39,89.2
2,2023:07:10 22:39:39,59.4
3,2023:07:10 22:39:39,91.0
4,2023:07:10 22:39:39,306.3
5,2023:07:10 22:39:39,98.5
6,2023:07:10 22:39:39,75.0
7,2023:07:10 22:39:39,17.4
8,2023:07:10 22:39:39,12.1
9,2023:07:10 22:39:39,350.4
10,2023:07:10 22:39:39,383.4
1,2023:07:10 22:54:39,24.5
2,2023:07:10 22:54:39,137.9
3,2023:07:10 22:54:39,68.1
4,2023:07:10 22:54:39,247.6
5,2023:07:10 22:54:39,290.0
6,2023:07:10 22:54:39,109.5
7,2023:07:10 22:54:39,96.6
8,2023:07:10 22:54:39,143.2
9,2023:07:10 22:54:39,87.6
10,2023:07:10 22:54:39,28.2
1,2023:07:10 23:09:39,176.8
2,2023:07:10 23:09:39,131.9
3,2023:07:10 23:09:39,88.7
4,2023:07:10 23:09:39,92.6
5,2023:07:10 23:09:39,134.2
6,2023:07:10 23:09:39,84.0
